"time","well","OD600","G","R","column","dilution","species","condition"
16.00004,"E12",0.2237,5290,16961,12,"10^-7","Bs","Bs 10^-7"
16.00004,"F1",1.6928,22366,14813,1,"10^-1","Pp","Pp 10^-1"
16.00004,"F2",1.6718,18871,14920,2,"10^-2","Pp","Pp 10^-2"
16.00004,"F3",1.4677,15697,15109,3,"10^-3","Pp","Pp 10^-3"
16.00004,"F4",1.034,8533,16864,4,"10^-4","Pp","Pp 10^-4"
16.00004,"F5",0.5307,6043,16762,5,"10^-5","Pp","Pp 10^-5"
16.00004,"F6",0.3668,5573,16835,6,"10^-6","Pp","Pp 10^-6"
16.00004,"F7",0.4805,4930,21538,7,"10^-2","Bs","Bs 10^-2"
16.00004,"F8",0.5003,4762,25586,8,"10^-3","Bs","Bs 10^-3"
16.00004,"F9",0.323,5006,18517,9,"10^-4","Bs","Bs 10^-4"
16.00004,"F10",0.4603,4128,14450,10,"10^-5","Bs","Bs 10^-5"
16.00004,"F11",0.5537,3505,11919,11,"10^-6","Bs","Bs 10^-6"
16.00004,"F12",0.2248,5226,17046,12,"10^-7","Bs","Bs 10^-7"
16.00004,"G1",1.5997,22106,15245,1,"10^-1","Pp","Pp 10^-1"
16.00004,"G2",1.5851,19355,15182,2,"10^-2","Pp","Pp 10^-2"
16.00004,"G3",1.3886,15053,15087,3,"10^-3","Pp","Pp 10^-3"
16.00004,"G4",0.966,8448,17036,4,"10^-4","Pp","Pp 10^-4"
16.00004,"G5",0.5449,6225,16930,5,"10^-5","Pp","Pp 10^-5"
16.00004,"G6",0.3076,5446,16857,6,"10^-6","Pp","Pp 10^-6"
16.00004,"G7",0.4551,4844,22267,7,"10^-2","Bs","Bs 10^-2"
16.00004,"G8",0.513,4719,26333,8,"10^-3","Bs","Bs 10^-3"
16.00004,"G9",0.337,4975,19611,9,"10^-4","Bs","Bs 10^-4"
16.00004,"G10",0.2531,5195,17371,10,"10^-5","Bs","Bs 10^-5"
16.00004,"G11",0.2246,5170,16950,11,"10^-6","Bs","Bs 10^-6"
16.00004,"G12",0.2229,5167,16993,12,"10^-7","Bs","Bs 10^-7"
16.00004,"H1",1.5895,22774,15304,1,"10^-1","Pp","Pp 10^-1"
16.00004,"H2",1.5707,20230,15132,2,"10^-2","Pp","Pp 10^-2"
16.00004,"H3",1.343,15360,15290,3,"10^-3","Pp","Pp 10^-3"
16.00004,"H4",0.8871,8641,17367,4,"10^-4","Pp","Pp 10^-4"
16.00004,"H5",0.4492,6250,16706,5,"10^-5","Pp","Pp 10^-5"
16.00004,"H6",0.2629,5394,16978,6,"10^-6","Pp","Pp 10^-6"
16.00004,"H7",0.4922,4873,23563,7,"10^-2","Bs","Bs 10^-2"
16.00004,"H8",0.5574,4700,28137,8,"10^-3","Bs","Bs 10^-3"
16.00004,"H9",0.3248,5055,18682,9,"10^-4","Bs","Bs 10^-4"
16.00004,"H10",0.2452,5110,17232,10,"10^-5","Bs","Bs 10^-5"
16.00004,"H11",0.2231,5142,16837,11,"10^-6","Bs","Bs 10^-6"
16.00004,"H12",0.2219,5204,16967,12,"10^-7","Bs","Bs 10^-7"
17.0000416666667,"A1",1.5985,23676,15139,1,"10^-1","Pp","Pp 10^-1"
17.0000416666667,"A2",1.5733,21108,15018,2,"10^-2","Pp","Pp 10^-2"
17.0000416666667,"A3",1.3983,16717,15176,3,"10^-3","Pp","Pp 10^-3"
17.0000416666667,"A4",0.9778,14996,14983,4,"10^-4","Pp","Pp 10^-4"
17.0000416666667,"A5",0.5818,6794,16902,5,"10^-5","Pp","Pp 10^-5"
17.0000416666667,"A6",0.3258,5582,16883,6,"10^-6","Pp","Pp 10^-6"
17.0000416666667,"A7",0.4522,4901,23102,7,"10^-2","Bs","Bs 10^-2"
17.0000416666667,"A8",0.527,4729,27222,8,"10^-3","Bs","Bs 10^-3"
17.0000416666667,"A9",0.3605,5026,19977,9,"10^-4","Bs","Bs 10^-4"
17.0000416666667,"A10",0.2845,5158,18096,10,"10^-5","Bs","Bs 10^-5"
17.0000416666667,"A11",0.2278,5249,17177,11,"10^-6","Bs","Bs 10^-6"
17.0000416666667,"A12",0.2221,5249,17076,12,"10^-7","Bs","Bs 10^-7"
17.0000416666667,"B1",1.6631,23301,15073,1,"10^-1","Pp","Pp 10^-1"
17.0000416666667,"B2",1.6575,21523,15069,2,"10^-2","Pp","Pp 10^-2"
17.0000416666667,"B3",1.542,17567,15099,3,"10^-3","Pp","Pp 10^-3"
17.0000416666667,"B4",1.1198,16273,14782,4,"10^-4","Pp","Pp 10^-4"
17.0000416666667,"B5",0.6772,6879,16865,5,"10^-5","Pp","Pp 10^-5"
17.0000416666667,"B6",0.3487,5732,16728,6,"10^-6","Pp","Pp 10^-6"
17.0000416666667,"B7",0.4471,4929,23025,7,"10^-2","Bs","Bs 10^-2"
17.0000416666667,"B8",0.5192,4753,27197,8,"10^-3","Bs","Bs 10^-3"
17.0000416666667,"B9",0.3507,5030,19743,9,"10^-4","Bs","Bs 10^-4"
17.0000416666667,"B10",0.2727,5156,17861,10,"10^-5","Bs","Bs 10^-5"
17.0000416666667,"B11",0.2308,5239,17047,11,"10^-6","Bs","Bs 10^-6"
17.0000416666667,"B12",0.2232,5237,17090,12,"10^-7","Bs","Bs 10^-7"
17.0000416666667,"C1",1.7145,22384,14948,1,"10^-1","Pp","Pp 10^-1"
17.0000416666667,"C2",1.6691,21316,15047,2,"10^-2","Pp","Pp 10^-2"
17.0000416666667,"C3",1.5168,16302,14933,3,"10^-3","Pp","Pp 10^-3"
17.0000416666667,"C4",1.1251,15647,14796,4,"10^-4","Pp","Pp 10^-4"
17.0000416666667,"C5",0.6701,6873,17067,5,"10^-5","Pp","Pp 10^-5"
17.0000416666667,"C6",0.3891,5629,16963,6,"10^-6","Pp","Pp 10^-6"
17.0000416666667,"C7",0.4409,4889,22874,7,"10^-2","Bs","Bs 10^-2"
17.0000416666667,"C8",0.5128,4767,26435,8,"10^-3","Bs","Bs 10^-3"
17.0000416666667,"C9",0.3305,4983,19223,9,"10^-4","Bs","Bs 10^-4"
17.0000416666667,"C10",0.2929,5239,17978,10,"10^-5","Bs","Bs 10^-5"
17.0000416666667,"C11",0.2342,5257,16995,11,"10^-6","Bs","Bs 10^-6"
17.0000416666667,"C12",0.2241,5249,16854,12,"10^-7","Bs","Bs 10^-7"
17.0000416666667,"D1",1.6894,23619,15065,1,"10^-1","Pp","Pp 10^-1"
17.0000416666667,"D2",1.6943,21805,15117,2,"10^-2","Pp","Pp 10^-2"
17.0000416666667,"D3",1.5134,17307,15033,3,"10^-3","Pp","Pp 10^-3"
17.0000416666667,"D4",1.1947,15280,14666,4,"10^-4","Pp","Pp 10^-4"
17.0000416666667,"D5",0.621,6669,17135,5,"10^-5","Pp","Pp 10^-5"
17.0000416666667,"D6",0.3781,5547,17066,6,"10^-6","Pp","Pp 10^-6"
17.0000416666667,"D7",0.569,4216,21237,7,"10^-2","Bs","Bs 10^-2"
17.0000416666667,"D8",0.5235,4765,25879,8,"10^-3","Bs","Bs 10^-3"
17.0000416666667,"D9",0.3174,5015,19165,9,"10^-4","Bs","Bs 10^-4"
17.0000416666667,"D10",0.279,5189,17861,10,"10^-5","Bs","Bs 10^-5"
17.0000416666667,"D11",0.2268,5257,17068,11,"10^-6","Bs","Bs 10^-6"
17.0000416666667,"D12",0.2231,5293,16983,12,"10^-7","Bs","Bs 10^-7"
17.0000416666667,"E1",1.6868,24605,15225,1,"10^-1","Pp","Pp 10^-1"
17.0000416666667,"E2",1.6569,19949,14950,2,"10^-2","Pp","Pp 10^-2"
17.0000416666667,"E3",1.4771,16469,14946,3,"10^-3","Pp","Pp 10^-3"
17.0000416666667,"E4",1.1815,14125,14890,4,"10^-4","Pp","Pp 10^-4"
17.0000416666667,"E5",0.7667,6844,16515,5,"10^-5","Pp","Pp 10^-5"
17.0000416666667,"E6",0.4266,5798,17089,6,"10^-6","Pp","Pp 10^-6"
17.0000416666667,"E7",0.4499,4932,22445,7,"10^-2","Bs","Bs 10^-2"
17.0000416666667,"E8",0.5314,4631,26149,8,"10^-3","Bs","Bs 10^-3"
17.0000416666667,"E9",0.4518,4354,17295,9,"10^-4","Bs","Bs 10^-4"
17.0000416666667,"E10",0.564,3697,13375,10,"10^-5","Bs","Bs 10^-5"
17.0000416666667,"E11",0.232,5238,16993,11,"10^-6","Bs","Bs 10^-6"
17.0000416666667,"E12",0.2235,5218,17044,12,"10^-7","Bs","Bs 10^-7"
17.0000416666667,"F1",1.7025,23248,14633,1,"10^-1","Pp","Pp 10^-1"
17.0000416666667,"F2",1.6858,19297,14958,2,"10^-2","Pp","Pp 10^-2"
17.0000416666667,"F3",1.5242,16863,15262,3,"10^-3","Pp","Pp 10^-3"
17.0000416666667,"F4",1.2151,13948,15018,4,"10^-4","Pp","Pp 10^-4"
17.0000416666667,"F5",0.6915,6818,16891,5,"10^-5","Pp","Pp 10^-5"
17.0000416666667,"F6",0.4503,5821,16773,6,"10^-6","Pp","Pp 10^-6"
17.0000416666667,"F7",0.5131,4899,22578,7,"10^-2","Bs","Bs 10^-2"
17.0000416666667,"F8",0.5264,4686,26354,8,"10^-3","Bs","Bs 10^-3"
17.0000416666667,"F9",0.346,4896,19170,9,"10^-4","Bs","Bs 10^-4"
17.0000416666667,"F10",0.4668,4117,14867,10,"10^-5","Bs","Bs 10^-5"
17.0000416666667,"F11",0.5583,3503,11857,11,"10^-6","Bs","Bs 10^-6"
17.0000416666667,"F12",0.2246,5272,17004,12,"10^-7","Bs","Bs 10^-7"
17.0000416666667,"G1",1.6139,23190,15086,1,"10^-1","Pp","Pp 10^-1"
17.0000416666667,"G2",1.6202,20584,15092,2,"10^-2","Pp","Pp 10^-2"
17.0000416666667,"G3",1.4737,16433,15139,3,"10^-3","Pp","Pp 10^-3"
17.0000416666667,"G4",1.1152,13571,14971,4,"10^-4","Pp","Pp 10^-4"
17.0000416666667,"G5",0.7162,7057,17018,5,"10^-5","Pp","Pp 10^-5"
17.0000416666667,"G6",0.323,5498,16836,6,"10^-6","Pp","Pp 10^-6"
17.0000416666667,"G7",0.4891,4786,23269,7,"10^-2","Bs","Bs 10^-2"
17.0000416666667,"G8",0.5246,4644,27275,8,"10^-3","Bs","Bs 10^-3"
17.0000416666667,"G9",0.3659,4959,20254,9,"10^-4","Bs","Bs 10^-4"
17.0000416666667,"G10",0.2645,5203,17703,10,"10^-5","Bs","Bs 10^-5"
17.0000416666667,"G11",0.2258,5176,16850,11,"10^-6","Bs","Bs 10^-6"
17.0000416666667,"G12",0.2228,5181,16857,12,"10^-7","Bs","Bs 10^-7"
17.0000416666667,"H1",1.6116,23728,15273,1,"10^-1","Pp","Pp 10^-1"
17.0000416666667,"H2",1.5886,20974,15227,2,"10^-2","Pp","Pp 10^-2"
17.0000416666667,"H3",1.4271,16972,15190,3,"10^-3","Pp","Pp 10^-3"
17.0000416666667,"H4",1.0683,13060,15329,4,"10^-4","Pp","Pp 10^-4"
17.0000416666667,"H5",0.6004,7179,16797,5,"10^-5","Pp","Pp 10^-5"
17.0000416666667,"H6",0.2979,5649,17055,6,"10^-6","Pp","Pp 10^-6"
17.0000416666667,"H7",0.5234,4796,24539,7,"10^-2","Bs","Bs 10^-2"
17.0000416666667,"H8",0.5772,4699,29017,8,"10^-3","Bs","Bs 10^-3"
17.0000416666667,"H9",0.3587,5007,20015,9,"10^-4","Bs","Bs 10^-4"
17.0000416666667,"H10",0.263,5131,17288,10,"10^-5","Bs","Bs 10^-5"
17.0000416666667,"H11",0.2241,5134,16847,11,"10^-6","Bs","Bs 10^-6"
17.0000416666667,"H12",0.2216,5189,16944,12,"10^-7","Bs","Bs 10^-7"
18.0000463888889,"A1",1.6094,24560,15423,1,"10^-1","Pp","Pp 10^-1"
18.0000463888889,"A2",1.6055,22149,15214,2,"10^-2","Pp","Pp 10^-2"
18.0000463888889,"A3",1.498,18361,15220,3,"10^-3","Pp","Pp 10^-3"
18.0000463888889,"A4",1.3512,14601,15239,4,"10^-4","Pp","Pp 10^-4"
18.0000463888889,"A5",0.7318,7805,17267,5,"10^-5","Pp","Pp 10^-5"
18.0000463888889,"A6",0.4263,5938,16903,6,"10^-6","Pp","Pp 10^-6"
18.0000463888889,"A7",0.4721,4860,24109,7,"10^-2","Bs","Bs 10^-2"
18.0000463888889,"A8",0.5581,4701,28505,8,"10^-3","Bs","Bs 10^-3"
18.0000463888889,"A9",0.3839,4993,20562,9,"10^-4","Bs","Bs 10^-4"
18.0000463888889,"A10",0.3043,5155,18564,10,"10^-5","Bs","Bs 10^-5"
18.0000463888889,"A11",0.2326,5289,17393,11,"10^-6","Bs","Bs 10^-6"
18.0000463888889,"A12",0.2214,5282,17180,12,"10^-7","Bs","Bs 10^-7"
18.0000463888889,"B1",1.6765,24598,15235,1,"10^-1","Pp","Pp 10^-1"
18.0000463888889,"B2",1.6916,22685,15050,2,"10^-2","Pp","Pp 10^-2"
18.0000463888889,"B3",1.6202,18980,15101,3,"10^-3","Pp","Pp 10^-3"
18.0000463888889,"B4",1.4822,15649,14978,4,"10^-4","Pp","Pp 10^-4"
18.0000463888889,"B5",0.8378,7955,17078,5,"10^-5","Pp","Pp 10^-5"
18.0000463888889,"B6",0.4764,6183,16902,6,"10^-6","Pp","Pp 10^-6"
18.0000463888889,"B7",0.4578,4929,23599,7,"10^-2","Bs","Bs 10^-2"
18.0000463888889,"B8",0.5174,4762,27690,8,"10^-3","Bs","Bs 10^-3"
18.0000463888889,"B9",0.3758,5049,20385,9,"10^-4","Bs","Bs 10^-4"
18.0000463888889,"B10",0.297,5148,18446,10,"10^-5","Bs","Bs 10^-5"
18.0000463888889,"B11",0.2338,5290,17149,11,"10^-6","Bs","Bs 10^-6"
18.0000463888889,"B12",0.2235,5290,17177,12,"10^-7","Bs","Bs 10^-7"
18.0000463888889,"C1",1.7248,23836,15230,1,"10^-1","Pp","Pp 10^-1"
18.0000463888889,"C2",1.7076,22661,15174,2,"10^-2","Pp","Pp 10^-2"
18.0000463888889,"C3",1.6091,18020,15111,3,"10^-3","Pp","Pp 10^-3"
18.0000463888889,"C4",1.4537,15148,14982,4,"10^-4","Pp","Pp 10^-4"
18.0000463888889,"C5",0.8354,7878,17198,5,"10^-5","Pp","Pp 10^-5"
18.0000463888889,"C6",0.4929,5942,17119,6,"10^-6","Pp","Pp 10^-6"
18.0000463888889,"C7",0.459,4893,23742,7,"10^-2","Bs","Bs 10^-2"
18.0000463888889,"C8",0.5085,4711,27393,8,"10^-3","Bs","Bs 10^-3"
18.0000463888889,"C9",0.3437,5013,19721,9,"10^-4","Bs","Bs 10^-4"
18.0000463888889,"C10",0.2919,5204,18127,10,"10^-5","Bs","Bs 10^-5"
18.0000463888889,"C11",0.2359,5264,17270,11,"10^-6","Bs","Bs 10^-6"
18.0000463888889,"C12",0.2242,5288,17145,12,"10^-7","Bs","Bs 10^-7"
18.0000463888889,"D1",1.7007,24833,15229,1,"10^-1","Pp","Pp 10^-1"
18.0000463888889,"D2",1.7259,23176,15008,2,"10^-2","Pp","Pp 10^-2"
18.0000463888889,"D3",1.5888,18648,15040,3,"10^-3","Pp","Pp 10^-3"
18.0000463888889,"D4",1.5043,14726,14963,4,"10^-4","Pp","Pp 10^-4"
18.0000463888889,"D5",0.8032,7616,17236,5,"10^-5","Pp","Pp 10^-5"
18.0000463888889,"D6",0.4453,5731,16970,6,"10^-6","Pp","Pp 10^-6"
18.0000463888889,"D7",0.5888,4226,21878,7,"10^-2","Bs","Bs 10^-2"
18.0000463888889,"D8",0.5219,4762,26674,8,"10^-3","Bs","Bs 10^-3"
18.0000463888889,"D9",0.3478,5033,20063,9,"10^-4","Bs","Bs 10^-4"
18.0000463888889,"D10",0.2845,5195,18135,10,"10^-5","Bs","Bs 10^-5"
18.0000463888889,"D11",0.2292,5244,16990,11,"10^-6","Bs","Bs 10^-6"
18.0000463888889,"D12",0.2227,5249,17145,12,"10^-7","Bs","Bs 10^-7"
18.0000463888889,"E1",1.695,25907,15156,1,"10^-1","Pp","Pp 10^-1"
18.0000463888889,"E2",1.6936,21282,14881,2,"10^-2","Pp","Pp 10^-2"
18.0000463888889,"E3",1.5593,18092,15046,3,"10^-3","Pp","Pp 10^-3"
18.0000463888889,"E4",1.4083,14249,14984,4,"10^-4","Pp","Pp 10^-4"
18.0000463888889,"E5",0.9082,7724,16489,5,"10^-5","Pp","Pp 10^-5"
18.0000463888889,"E6",0.5367,6183,16954,6,"10^-6","Pp","Pp 10^-6"
18.0000463888889,"E7",0.4689,4896,23309,7,"10^-2","Bs","Bs 10^-2"
18.0000463888889,"E8",0.54,4607,27254,8,"10^-3","Bs","Bs 10^-3"
18.0000463888889,"E9",0.4733,4337,17874,9,"10^-4","Bs","Bs 10^-4"
18.0000463888889,"E10",0.5779,3705,13648,10,"10^-5","Bs","Bs 10^-5"
18.0000463888889,"E11",0.236,5239,17161,11,"10^-6","Bs","Bs 10^-6"
18.0000463888889,"E12",0.2234,5283,16980,12,"10^-7","Bs","Bs 10^-7"
18.0000463888889,"F1",1.7111,24552,14714,1,"10^-1","Pp","Pp 10^-1"
18.0000463888889,"F2",1.7192,20683,14992,2,"10^-2","Pp","Pp 10^-2"
18.0000463888889,"F3",1.6083,18426,15185,3,"10^-3","Pp","Pp 10^-3"
18.0000463888889,"F4",1.4966,14000,15126,4,"10^-4","Pp","Pp 10^-4"
18.0000463888889,"F5",0.8339,7736,17166,5,"10^-5","Pp","Pp 10^-5"
18.0000463888889,"F6",0.5595,6326,16716,6,"10^-6","Pp","Pp 10^-6"
18.0000463888889,"F7",0.5444,4844,23706,7,"10^-2","Bs","Bs 10^-2"
18.0000463888889,"F8",0.5522,4715,27337,8,"10^-3","Bs","Bs 10^-3"
18.0000463888889,"F9",0.3712,4931,19607,9,"10^-4","Bs","Bs 10^-4"
18.0000463888889,"F10",0.4789,4066,14938,10,"10^-5","Bs","Bs 10^-5"
18.0000463888889,"F11",0.5624,3537,11947,11,"10^-6","Bs","Bs 10^-6"
18.0000463888889,"F12",0.2244,5234,17070,12,"10^-7","Bs","Bs 10^-7"
18.0000463888889,"G1",1.6229,24552,15355,1,"10^-1","Pp","Pp 10^-1"
18.0000463888889,"G2",1.6505,22020,15220,2,"10^-2","Pp","Pp 10^-2"
18.0000463888889,"G3",1.5467,17955,14979,3,"10^-3","Pp","Pp 10^-3"
18.0000463888889,"G4",1.3949,14580,14996,4,"10^-4","Pp","Pp 10^-4"
18.0000463888889,"G5",0.8686,8176,17032,5,"10^-5","Pp","Pp 10^-5"
18.0000463888889,"G6",0.3791,5660,16813,6,"10^-6","Pp","Pp 10^-6"
18.0000463888889,"G7",0.5177,4817,24166,7,"10^-2","Bs","Bs 10^-2"
18.0000463888889,"G8",0.5475,4712,27697,8,"10^-3","Bs","Bs 10^-3"
18.0000463888889,"G9",0.3957,4943,20944,9,"10^-4","Bs","Bs 10^-4"
18.0000463888889,"G10",0.2768,5198,17793,10,"10^-5","Bs","Bs 10^-5"
18.0000463888889,"G11",0.2281,5207,17053,11,"10^-6","Bs","Bs 10^-6"
18.0000463888889,"G12",0.2228,5224,16916,12,"10^-7","Bs","Bs 10^-7"
18.0000463888889,"H1",1.6155,24685,15377,1,"10^-1","Pp","Pp 10^-1"
18.0000463888889,"H2",1.6163,22398,15188,2,"10^-2","Pp","Pp 10^-2"
18.0000463888889,"H3",1.496,18567,15122,3,"10^-3","Pp","Pp 10^-3"
18.0000463888889,"H4",1.2608,14304,15236,4,"10^-4","Pp","Pp 10^-4"
18.0000463888889,"H5",0.7625,8337,17162,5,"10^-5","Pp","Pp 10^-5"
18.0000463888889,"H6",0.3798,5952,16977,6,"10^-6","Pp","Pp 10^-6"
18.0000463888889,"H7",0.5447,4844,25597,7,"10^-2","Bs","Bs 10^-2"
18.0000463888889,"H8",0.6214,4701,30910,8,"10^-3","Bs","Bs 10^-3"
18.0000463888889,"H9",0.3981,4989,20473,9,"10^-4","Bs","Bs 10^-4"
18.0000463888889,"H10",0.2749,5103,18196,10,"10^-5","Bs","Bs 10^-5"
18.0000463888889,"H11",0.2258,5168,16939,11,"10^-6","Bs","Bs 10^-6"
18.0000463888889,"H12",0.2213,5241,16927,12,"10^-7","Bs","Bs 10^-7"
19.0000513888889,"A1",1.6168,25247,15426,1,"10^-1","Pp","Pp 10^-1"
19.0000513888889,"A2",1.6141,23343,15303,2,"10^-2","Pp","Pp 10^-2"
19.0000513888889,"A3",1.5471,19667,15265,3,"10^-3","Pp","Pp 10^-3"
19.0000513888889,"A4",1.4103,18559,14971,4,"10^-4","Pp","Pp 10^-4"
19.0000513888889,"A5",1.029,10930,16064,5,"10^-5","Pp","Pp 10^-5"
19.0000513888889,"A6",0.556,6770,16998,6,"10^-6","Pp","Pp 10^-6"
19.0000513888889,"A7",0.513,4876,25299,7,"10^-2","Bs","Bs 10^-2"
19.0000513888889,"A8",0.5486,4671,29041,8,"10^-3","Bs","Bs 10^-3"
19.0000513888889,"A9",0.4061,4995,21261,9,"10^-4","Bs","Bs 10^-4"
19.0000513888889,"A10",0.3078,5177,18555,10,"10^-5","Bs","Bs 10^-5"
19.0000513888889,"A11",0.2357,5326,17168,11,"10^-6","Bs","Bs 10^-6"
19.0000513888889,"A12",0.2215,5300,17248,12,"10^-7","Bs","Bs 10^-7"
19.0000513888889,"B1",1.6744,25402,15482,1,"10^-1","Pp","Pp 10^-1"
19.0000513888889,"B2",1.7116,23720,15394,2,"10^-2","Pp","Pp 10^-2"
19.0000513888889,"B3",1.6623,20479,15164,3,"10^-3","Pp","Pp 10^-3"
19.0000513888889,"B4",1.5859,20685,14847,4,"10^-4","Pp","Pp 10^-4"
19.0000513888889,"B5",1.0459,11497,15485,5,"10^-5","Pp","Pp 10^-5"
19.0000513888889,"B6",0.6358,7027,17168,6,"10^-6","Pp","Pp 10^-6"
19.0000513888889,"B7",0.4793,4881,24666,7,"10^-2","Bs","Bs 10^-2"
19.0000513888889,"B8",0.5324,4720,28634,8,"10^-3","Bs","Bs 10^-3"
19.0000513888889,"B9",0.3959,5024,21052,9,"10^-4","Bs","Bs 10^-4"
19.0000513888889,"B10",0.3062,5146,18671,10,"10^-5","Bs","Bs 10^-5"
19.0000513888889,"B11",0.2392,5301,17307,11,"10^-6","Bs","Bs 10^-6"
19.0000513888889,"B12",0.2244,5301,17349,12,"10^-7","Bs","Bs 10^-7"
19.0000513888889,"C1",1.7312,24660,15209,1,"10^-1","Pp","Pp 10^-1"
19.0000513888889,"C2",1.7287,24103,15191,2,"10^-2","Pp","Pp 10^-2"
19.0000513888889,"C3",1.6578,19531,15111,3,"10^-3","Pp","Pp 10^-3"
19.0000513888889,"C4",1.6156,20724,14867,4,"10^-4","Pp","Pp 10^-4"
19.0000513888889,"C5",1.074,11397,15741,5,"10^-5","Pp","Pp 10^-5"
19.0000513888889,"C6",0.6309,6758,17118,6,"10^-6","Pp","Pp 10^-6"
19.0000513888889,"C7",0.4776,4905,24767,7,"10^-2","Bs","Bs 10^-2"
19.0000513888889,"C8",0.5279,4753,28405,8,"10^-3","Bs","Bs 10^-3"
19.0000513888889,"C9",0.368,5041,20420,9,"10^-4","Bs","Bs 10^-4"
19.0000513888889,"C10",0.3023,5199,18458,10,"10^-5","Bs","Bs 10^-5"
19.0000513888889,"C11",0.2401,5308,17199,11,"10^-6","Bs","Bs 10^-6"
19.0000513888889,"C12",0.2246,5265,17269,12,"10^-7","Bs","Bs 10^-7"
19.0000513888889,"D1",1.7091,25845,15410,1,"10^-1","Pp","Pp 10^-1"
19.0000513888889,"D2",1.7404,24251,15419,2,"10^-2","Pp","Pp 10^-2"
19.0000513888889,"D3",1.653,20088,15163,3,"10^-3","Pp","Pp 10^-3"
19.0000513888889,"D4",1.7067,20581,14721,4,"10^-4","Pp","Pp 10^-4"
19.0000513888889,"D5",1.0161,8699,17212,5,"10^-5","Pp","Pp 10^-5"
19.0000513888889,"D6",0.5578,6046,17080,6,"10^-6","Pp","Pp 10^-6"
19.0000513888889,"D7",0.5946,4210,22647,7,"10^-2","Bs","Bs 10^-2"
19.0000513888889,"D8",0.5481,4760,28243,8,"10^-3","Bs","Bs 10^-3"
19.0000513888889,"D9",0.3738,5065,20753,9,"10^-4","Bs","Bs 10^-4"
19.0000513888889,"D10",0.2964,5175,18450,10,"10^-5","Bs","Bs 10^-5"
19.0000513888889,"D11",0.2342,5303,17091,11,"10^-6","Bs","Bs 10^-6"
19.0000513888889,"D12",0.2227,5306,17162,12,"10^-7","Bs","Bs 10^-7"
19.0000513888889,"E1",1.6986,26683,15434,1,"10^-1","Pp","Pp 10^-1"
19.0000513888889,"E2",1.7113,22324,15010,2,"10^-2","Pp","Pp 10^-2"
19.0000513888889,"E3",1.6358,19725,15003,3,"10^-3","Pp","Pp 10^-3"
19.0000513888889,"E4",1.492,16810,15064,4,"10^-4","Pp","Pp 10^-4"
19.0000513888889,"E5",1.1726,11490,15220,5,"10^-5","Pp","Pp 10^-5"
19.0000513888889,"E6",0.7063,7123,17278,6,"10^-6","Pp","Pp 10^-6"
19.0000513888889,"E7",0.4923,4971,24236,7,"10^-2","Bs","Bs 10^-2"
19.0000513888889,"E8",0.5651,4647,28441,8,"10^-3","Bs","Bs 10^-3"
19.0000513888889,"E9",0.501,4306,18413,9,"10^-4","Bs","Bs 10^-4"
19.0000513888889,"E10",0.5957,3693,13953,10,"10^-5","Bs","Bs 10^-5"
19.0000513888889,"E11",0.2394,5264,17222,11,"10^-6","Bs","Bs 10^-6"
19.0000513888889,"E12",0.2238,5280,17022,12,"10^-7","Bs","Bs 10^-7"
19.0000513888889,"F1",1.7141,25454,14919,1,"10^-1","Pp","Pp 10^-1"
19.0000513888889,"F2",1.74,21772,15047,2,"10^-2","Pp","Pp 10^-2"
19.0000513888889,"F3",1.6683,20305,15072,3,"10^-3","Pp","Pp 10^-3"
19.0000513888889,"F4",1.5286,16940,14948,4,"10^-4","Pp","Pp 10^-4"
19.0000513888889,"F5",0.9325,10061,16231,5,"10^-5","Pp","Pp 10^-5"
19.0000513888889,"F6",0.7406,7384,17079,6,"10^-6","Pp","Pp 10^-6"
19.0000513888889,"F7",0.5799,4892,24825,7,"10^-2","Bs","Bs 10^-2"
19.0000513888889,"F8",0.5697,4727,28669,8,"10^-3","Bs","Bs 10^-3"
19.0000513888889,"F9",0.3994,4964,20227,9,"10^-4","Bs","Bs 10^-4"
19.0000513888889,"F10",0.4898,4115,15394,10,"10^-5","Bs","Bs 10^-5"
19.0000513888889,"F11",0.5691,3520,12079,11,"10^-6","Bs","Bs 10^-6"
19.0000513888889,"F12",0.2246,5264,17001,12,"10^-7","Bs","Bs 10^-7"
19.0000513888889,"G1",1.6317,25295,15286,1,"10^-1","Pp","Pp 10^-1"
19.0000513888889,"G2",1.6749,23276,15400,2,"10^-2","Pp","Pp 10^-2"
19.0000513888889,"G3",1.5908,19400,15211,3,"10^-3","Pp","Pp 10^-3"
19.0000513888889,"G4",1.491,18516,14777,4,"10^-4","Pp","Pp 10^-4"
19.0000513888889,"G5",0.9555,10820,15624,5,"10^-5","Pp","Pp 10^-5"
19.0000513888889,"G6",0.4796,6033,16841,6,"10^-6","Pp","Pp 10^-6"
19.0000513888889,"G7",0.5421,4795,25488,7,"10^-2","Bs","Bs 10^-2"
19.0000513888889,"G8",0.6037,4692,29753,8,"10^-3","Bs","Bs 10^-3"
19.0000513888889,"G9",0.4263,4954,21542,9,"10^-4","Bs","Bs 10^-4"
19.0000513888889,"G10",0.2887,5151,18134,10,"10^-5","Bs","Bs 10^-5"
19.0000513888889,"G11",0.2327,5151,17007,11,"10^-6","Bs","Bs 10^-6"
19.0000513888889,"G12",0.2232,5229,16951,12,"10^-7","Bs","Bs 10^-7"
