"well","datetime","condition","wavelength","value","timepoint","time"
"A...13",2026-03-13 11:33:13,"Bs","RFP100",30,"t19.5",19.3891666666667
"B...13",2026-03-13 11:33:13,"Bs+Soil","RFP100",24,"t19.5",19.3891666666667
"C...13",2026-03-13 11:33:13,"Soil","RFP100",23,"t19.5",19.3891666666667
"D...13",2026-03-13 11:33:13,"Bs+Pp","RFP100",13,"t19.5",19.3891666666667
"E...13",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP100",12,"t19.5",19.3891666666667
"F...13",2026-03-13 11:33:13,"Pp","RFP100",13,"t19.5",19.3891666666667
"G...13",2026-03-13 11:33:13,"Pp+Soil","RFP100",13,"t19.5",19.3891666666667
"H...13",2026-03-13 11:33:13,"M9","RFP100",21,"t19.5",19.3891666666667
"A...2",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...2",2026-03-13 11:33:13,"Bs+Soil","RFP80",5,"t19.5",19.3891666666667
"C...2",2026-03-13 11:33:13,"Soil","RFP80",6,"t19.5",19.3891666666667
"D...2",2026-03-13 11:33:13,"Bs+Pp","RFP80",3,"t19.5",19.3891666666667
"E...2",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"F...2",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...2",2026-03-13 11:33:13,"Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"H...2",2026-03-13 11:33:13,"M9","RFP80",5,"t19.5",19.3891666666667
"A...3",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...3",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...3",2026-03-13 11:33:13,"Soil","RFP80",5,"t19.5",19.3891666666667
"D...3",2026-03-13 11:33:13,"Bs+Pp","RFP80",2,"t19.5",19.3891666666667
"E...3",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"F...3",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...3",2026-03-13 11:33:13,"Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"H...3",2026-03-13 11:33:13,"M9","RFP80",6,"t19.5",19.3891666666667
"A...4",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...4",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...4",2026-03-13 11:33:13,"Soil","RFP80",5,"t19.5",19.3891666666667
"D...4",2026-03-13 11:33:13,"Bs+Pp","RFP80",3,"t19.5",19.3891666666667
"E...4",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"F...4",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...4",2026-03-13 11:33:13,"Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"H...4",2026-03-13 11:33:13,"M9","RFP80",5,"t19.5",19.3891666666667
"A...5",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...5",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...5",2026-03-13 11:33:13,"Soil","RFP80",5,"t19.5",19.3891666666667
"D...5",2026-03-13 11:33:13,"Bs+Pp","RFP80",3,"t19.5",19.3891666666667
"E...5",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",4,"t19.5",19.3891666666667
"F...5",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...5",2026-03-13 11:33:13,"Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"H...5",2026-03-13 11:33:13,"M9","RFP80",5,"t19.5",19.3891666666667
"A...6",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...6",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...6",2026-03-13 11:33:13,"Soil","RFP80",6,"t19.5",19.3891666666667
"D...6",2026-03-13 11:33:13,"Bs+Pp","RFP80",3,"t19.5",19.3891666666667
"E...6",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",4,"t19.5",19.3891666666667
"F...6",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...6",2026-03-13 11:33:13,"Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"H...6",2026-03-13 11:33:13,"M9","RFP80",5,"t19.5",19.3891666666667
"A...7",2026-03-13 11:33:13,"Bs","RFP80",8,"t19.5",19.3891666666667
"B...7",2026-03-13 11:33:13,"Bs+Soil","RFP80",5,"t19.5",19.3891666666667
"C...7",2026-03-13 11:33:13,"Soil","RFP80",5,"t19.5",19.3891666666667
"D...7",2026-03-13 11:33:13,"Bs+Pp","RFP80",4,"t19.5",19.3891666666667
"E...7",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"F...7",2026-03-13 11:33:13,"Pp","RFP80",2,"t19.5",19.3891666666667
"G...7",2026-03-13 11:33:13,"Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"H...7",2026-03-13 11:33:13,"M9","RFP80",5,"t19.5",19.3891666666667
"A...8",2026-03-13 11:33:13,"Bs","RFP80",8,"t19.5",19.3891666666667
"B...8",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...8",2026-03-13 11:33:13,"Soil","RFP80",5,"t19.5",19.3891666666667
"D...8",2026-03-13 11:33:13,"Bs+Pp","RFP80",3,"t19.5",19.3891666666667
"E...8",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"F...8",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...8",2026-03-13 11:33:13,"Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"H...8",2026-03-13 11:33:13,"M9","RFP80",5,"t19.5",19.3891666666667
"A...9",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...9",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...9",2026-03-13 11:33:13,"Soil","RFP80",5,"t19.5",19.3891666666667
"D...9",2026-03-13 11:33:13,"Bs+Pp","RFP80",3,"t19.5",19.3891666666667
"E...9",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",4,"t19.5",19.3891666666667
"F...9",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...9",2026-03-13 11:33:13,"Pp+Soil","RFP80",4,"t19.5",19.3891666666667
"H...9",2026-03-13 11:33:13,"M9","RFP80",4,"t19.5",19.3891666666667
"A...10",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...10",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...10",2026-03-13 11:33:13,"Soil","RFP80",6,"t19.5",19.3891666666667
"D...10",2026-03-13 11:33:13,"Bs+Pp","RFP80",3,"t19.5",19.3891666666667
"E...10",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"F...10",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...10",2026-03-13 11:33:13,"Pp+Soil","RFP80",4,"t19.5",19.3891666666667
"H...10",2026-03-13 11:33:13,"M9","RFP80",5,"t19.5",19.3891666666667
"A...11",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...11",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...11",2026-03-13 11:33:13,"Soil","RFP80",5,"t19.5",19.3891666666667
"D...11",2026-03-13 11:33:13,"Bs+Pp","RFP80",3,"t19.5",19.3891666666667
"E...11",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",2,"t19.5",19.3891666666667
"F...11",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...11",2026-03-13 11:33:13,"Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"H...11",2026-03-13 11:33:13,"M9","RFP80",4,"t19.5",19.3891666666667
"A...12",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...12",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...12",2026-03-13 11:33:13,"Soil","RFP80",5,"t19.5",19.3891666666667
"D...12",2026-03-13 11:33:13,"Bs+Pp","RFP80",2,"t19.5",19.3891666666667
"E...12",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"F...12",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...12",2026-03-13 11:33:13,"Pp+Soil","RFP80",4,"t19.5",19.3891666666667
"H...12",2026-03-13 11:33:13,"M9","RFP80",5,"t19.5",19.3891666666667
"A...13",2026-03-13 11:33:13,"Bs","RFP80",7,"t19.5",19.3891666666667
"B...13",2026-03-13 11:33:13,"Bs+Soil","RFP80",6,"t19.5",19.3891666666667
"C...13",2026-03-13 11:33:13,"Soil","RFP80",5,"t19.5",19.3891666666667
"D...13",2026-03-13 11:33:13,"Bs+Pp","RFP80",3,"t19.5",19.3891666666667
"E...13",2026-03-13 11:33:13,"Bs+Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"F...13",2026-03-13 11:33:13,"Pp","RFP80",3,"t19.5",19.3891666666667
"G...13",2026-03-13 11:33:13,"Pp+Soil","RFP80",3,"t19.5",19.3891666666667
"H...13",2026-03-13 11:33:13,"M9","RFP80",5,"t19.5",19.3891666666667
"A...2",2026-03-13 13:41:01,"Bs","OD600",0.217999994754791,"t21.5",21.5191666666667
"B...2",2026-03-13 13:41:01,"Bs+Soil","OD600",0.211500003933907,"t21.5",21.5191666666667
"C...2",2026-03-13 13:41:01,"Soil","OD600",0.201800003647804,"t21.5",21.5191666666667
"D...2",2026-03-13 13:41:01,"Bs+Pp","OD600",1.29849994182587,"t21.5",21.5191666666667
"E...2",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.31610000133514,"t21.5",21.5191666666667
"F...2",2026-03-13 13:41:01,"Pp","OD600",1.29449999332428,"t21.5",21.5191666666667
"G...2",2026-03-13 13:41:01,"Pp+Soil","OD600",1.31350004673004,"t21.5",21.5191666666667
"H...2",2026-03-13 13:41:01,"M9","OD600",0.214699998497963,"t21.5",21.5191666666667
"A...3",2026-03-13 13:41:01,"Bs","OD600",0.2299,"t21.5",21.5191666666667
"B...3",2026-03-13 13:41:01,"Bs+Soil","OD600",0.2143,"t21.5",21.5191666666667
"C...3",2026-03-13 13:41:01,"Soil","OD600",0.2173,"t21.5",21.5191666666667
"D...3",2026-03-13 13:41:01,"Bs+Pp","OD600",1.3087,"t21.5",21.5191666666667
"E...3",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.3067,"t21.5",21.5191666666667
"F...3",2026-03-13 13:41:01,"Pp","OD600",1.3066,"t21.5",21.5191666666667
"G...3",2026-03-13 13:41:01,"Pp+Soil","OD600",1.3069,"t21.5",21.5191666666667
"H...3",2026-03-13 13:41:01,"M9","OD600",0.2153,"t21.5",21.5191666666667
"A...4",2026-03-13 13:41:01,"Bs","OD600",0.238,"t21.5",21.5191666666667
"B...4",2026-03-13 13:41:01,"Bs+Soil","OD600",0.2278,"t21.5",21.5191666666667
"C...4",2026-03-13 13:41:01,"Soil","OD600",0.2243,"t21.5",21.5191666666667
"D...4",2026-03-13 13:41:01,"Bs+Pp","OD600",1.2985,"t21.5",21.5191666666667
"E...4",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.3185,"t21.5",21.5191666666667
"F...4",2026-03-13 13:41:01,"Pp","OD600",1.3168,"t21.5",21.5191666666667
"G...4",2026-03-13 13:41:01,"Pp+Soil","OD600",1.3255,"t21.5",21.5191666666667
"H...4",2026-03-13 13:41:01,"M9","OD600",0.2189,"t21.5",21.5191666666667
"A...5",2026-03-13 13:41:01,"Bs","OD600",0.245900005102158,"t21.5",21.5191666666667
"B...5",2026-03-13 13:41:01,"Bs+Soil","OD600",0.224000006914139,"t21.5",21.5191666666667
"C...5",2026-03-13 13:41:01,"Soil","OD600",0.219300001859665,"t21.5",21.5191666666667
"D...5",2026-03-13 13:41:01,"Bs+Pp","OD600",1.31470000743866,"t21.5",21.5191666666667
"E...5",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.31850004196167,"t21.5",21.5191666666667
"F...5",2026-03-13 13:41:01,"Pp","OD600",1.30550003051758,"t21.5",21.5191666666667
"G...5",2026-03-13 13:41:01,"Pp+Soil","OD600",1.32570004463196,"t21.5",21.5191666666667
"H...5",2026-03-13 13:41:01,"M9","OD600",0.226500004529953,"t21.5",21.5191666666667
"A...6",2026-03-13 13:41:01,"Bs","OD600",0.237800002098083,"t21.5",21.5191666666667
"B...6",2026-03-13 13:41:01,"Bs+Soil","OD600",0.224700003862381,"t21.5",21.5191666666667
"C...6",2026-03-13 13:41:01,"Soil","OD600",0.221300005912781,"t21.5",21.5191666666667
"D...6",2026-03-13 13:41:01,"Bs+Pp","OD600",1.29170000553131,"t21.5",21.5191666666667
"E...6",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.31819999217987,"t21.5",21.5191666666667
"F...6",2026-03-13 13:41:01,"Pp","OD600",1.3121999502182,"t21.5",21.5191666666667
"G...6",2026-03-13 13:41:01,"Pp+Soil","OD600",1.34350001811981,"t21.5",21.5191666666667
"H...6",2026-03-13 13:41:01,"M9","OD600",0.278200000524521,"t21.5",21.5191666666667
"A...7",2026-03-13 13:41:01,"Bs","OD600",0.2435,"t21.5",21.5191666666667
"B...7",2026-03-13 13:41:01,"Bs+Soil","OD600",0.2254,"t21.5",21.5191666666667
"C...7",2026-03-13 13:41:01,"Soil","OD600",0.2212,"t21.5",21.5191666666667
"D...7",2026-03-13 13:41:01,"Bs+Pp","OD600",1.2908,"t21.5",21.5191666666667
"E...7",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.3045,"t21.5",21.5191666666667
"F...7",2026-03-13 13:41:01,"Pp","OD600",1.3211,"t21.5",21.5191666666667
"G...7",2026-03-13 13:41:01,"Pp+Soil","OD600",1.3214,"t21.5",21.5191666666667
"H...7",2026-03-13 13:41:01,"M9","OD600",0.2552,"t21.5",21.5191666666667
"A...8",2026-03-13 13:41:01,"Bs","OD600",0.2557,"t21.5",21.5191666666667
"B...8",2026-03-13 13:41:01,"Bs+Soil","OD600",0.2254,"t21.5",21.5191666666667
"C...8",2026-03-13 13:41:01,"Soil","OD600",0.2227,"t21.5",21.5191666666667
"D...8",2026-03-13 13:41:01,"Bs+Pp","OD600",1.2917,"t21.5",21.5191666666667
"E...8",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.3169,"t21.5",21.5191666666667
"F...8",2026-03-13 13:41:01,"Pp","OD600",1.3291,"t21.5",21.5191666666667
"G...8",2026-03-13 13:41:01,"Pp+Soil","OD600",1.3346,"t21.5",21.5191666666667
"H...8",2026-03-13 13:41:01,"M9","OD600",0.289,"t21.5",21.5191666666667
"A...9",2026-03-13 13:41:01,"Bs","OD600",0.25220000743866,"t21.5",21.5191666666667
"B...9",2026-03-13 13:41:01,"Bs+Soil","OD600",0.232400000095367,"t21.5",21.5191666666667
"C...9",2026-03-13 13:41:01,"Soil","OD600",0.225400000810623,"t21.5",21.5191666666667
"D...9",2026-03-13 13:41:01,"Bs+Pp","OD600",1.27939999103546,"t21.5",21.5191666666667
"E...9",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.4157999753952,"t21.5",21.5191666666667
"F...9",2026-03-13 13:41:01,"Pp","OD600",1.2992000579834,"t21.5",21.5191666666667
"G...9",2026-03-13 13:41:01,"Pp+Soil","OD600",1.31770002841949,"t21.5",21.5191666666667
"H...9",2026-03-13 13:41:01,"M9","OD600",0.234200000762939,"t21.5",21.5191666666667
"A...10",2026-03-13 13:41:01,"Bs","OD600",0.2395,"t21.5",21.5191666666667
"B...10",2026-03-13 13:41:01,"Bs+Soil","OD600",0.2302,"t21.5",21.5191666666667
"C...10",2026-03-13 13:41:01,"Soil","OD600",0.2242,"t21.5",21.5191666666667
"D...10",2026-03-13 13:41:01,"Bs+Pp","OD600",1.2901,"t21.5",21.5191666666667
"E...10",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.3078,"t21.5",21.5191666666667
"F...10",2026-03-13 13:41:01,"Pp","OD600",1.3245,"t21.5",21.5191666666667
"G...10",2026-03-13 13:41:01,"Pp+Soil","OD600",1.3013,"t21.5",21.5191666666667
"H...10",2026-03-13 13:41:01,"M9","OD600",0.2461,"t21.5",21.5191666666667
"A...11",2026-03-13 13:41:01,"Bs","OD600",0.253,"t21.5",21.5191666666667
"B...11",2026-03-13 13:41:01,"Bs+Soil","OD600",0.2205,"t21.5",21.5191666666667
"C...11",2026-03-13 13:41:01,"Soil","OD600",0.227,"t21.5",21.5191666666667
"D...11",2026-03-13 13:41:01,"Bs+Pp","OD600",1.2865,"t21.5",21.5191666666667
"E...11",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.313,"t21.5",21.5191666666667
"F...11",2026-03-13 13:41:01,"Pp","OD600",1.324,"t21.5",21.5191666666667
"G...11",2026-03-13 13:41:01,"Pp+Soil","OD600",1.3154,"t21.5",21.5191666666667
"H...11",2026-03-13 13:41:01,"M9","OD600",0.2174,"t21.5",21.5191666666667
"A...12",2026-03-13 13:41:01,"Bs","OD600",0.2431,"t21.5",21.5191666666667
"B...12",2026-03-13 13:41:01,"Bs+Soil","OD600",0.2247,"t21.5",21.5191666666667
"C...12",2026-03-13 13:41:01,"Soil","OD600",0.2138,"t21.5",21.5191666666667
"D...12",2026-03-13 13:41:01,"Bs+Pp","OD600",1.2853,"t21.5",21.5191666666667
"E...12",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.3,"t21.5",21.5191666666667
"F...12",2026-03-13 13:41:01,"Pp","OD600",1.3,"t21.5",21.5191666666667
"G...12",2026-03-13 13:41:01,"Pp+Soil","OD600",1.3023,"t21.5",21.5191666666667
"H...12",2026-03-13 13:41:01,"M9","OD600",0.2205,"t21.5",21.5191666666667
"A...13",2026-03-13 13:41:01,"Bs","OD600",0.2274,"t21.5",21.5191666666667
"B...13",2026-03-13 13:41:01,"Bs+Soil","OD600",0.2154,"t21.5",21.5191666666667
"C...13",2026-03-13 13:41:01,"Soil","OD600",0.2078,"t21.5",21.5191666666667
"D...13",2026-03-13 13:41:01,"Bs+Pp","OD600",1.2456,"t21.5",21.5191666666667
"E...13",2026-03-13 13:41:01,"Bs+Pp+Soil","OD600",1.3145,"t21.5",21.5191666666667
"F...13",2026-03-13 13:41:01,"Pp","OD600",1.2633,"t21.5",21.5191666666667
"G...13",2026-03-13 13:41:01,"Pp+Soil","OD600",1.3088,"t21.5",21.5191666666667
"H...13",2026-03-13 13:41:01,"M9","OD600",0.2014,"t21.5",21.5191666666667
"A...2",2026-03-13 13:41:01,"Bs","GFP100",778,"t21.5",21.5191666666667
"B...2",2026-03-13 13:41:01,"Bs+Soil","GFP100",803,"t21.5",21.5191666666667
"C...2",2026-03-13 13:41:01,"Soil","GFP100",832,"t21.5",21.5191666666667
"D...2",2026-03-13 13:41:01,"Bs+Pp","GFP100",3198,"t21.5",21.5191666666667
"E...2",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2755,"t21.5",21.5191666666667
"F...2",2026-03-13 13:41:01,"Pp","GFP100",3022,"t21.5",21.5191666666667
"G...2",2026-03-13 13:41:01,"Pp+Soil","GFP100",2831,"t21.5",21.5191666666667
"H...2",2026-03-13 13:41:01,"M9","GFP100",836,"t21.5",21.5191666666667
"A...3",2026-03-13 13:41:01,"Bs","GFP100",783,"t21.5",21.5191666666667
"B...3",2026-03-13 13:41:01,"Bs+Soil","GFP100",807,"t21.5",21.5191666666667
"C...3",2026-03-13 13:41:01,"Soil","GFP100",843,"t21.5",21.5191666666667
"D...3",2026-03-13 13:41:01,"Bs+Pp","GFP100",2890,"t21.5",21.5191666666667
"E...3",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2726,"t21.5",21.5191666666667
"F...3",2026-03-13 13:41:01,"Pp","GFP100",2737,"t21.5",21.5191666666667
"G...3",2026-03-13 13:41:01,"Pp+Soil","GFP100",2727,"t21.5",21.5191666666667
"H...3",2026-03-13 13:41:01,"M9","GFP100",847,"t21.5",21.5191666666667
"A...4",2026-03-13 13:41:01,"Bs","GFP100",755,"t21.5",21.5191666666667
"B...4",2026-03-13 13:41:01,"Bs+Soil","GFP100",822,"t21.5",21.5191666666667
"C...4",2026-03-13 13:41:01,"Soil","GFP100",835,"t21.5",21.5191666666667
"D...4",2026-03-13 13:41:01,"Bs+Pp","GFP100",2692,"t21.5",21.5191666666667
"E...4",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2680,"t21.5",21.5191666666667
"F...4",2026-03-13 13:41:01,"Pp","GFP100",2776,"t21.5",21.5191666666667
"G...4",2026-03-13 13:41:01,"Pp+Soil","GFP100",2730,"t21.5",21.5191666666667
"H...4",2026-03-13 13:41:01,"M9","GFP100",868,"t21.5",21.5191666666667
"A...5",2026-03-13 13:41:01,"Bs","GFP100",776,"t21.5",21.5191666666667
"B...5",2026-03-13 13:41:01,"Bs+Soil","GFP100",824,"t21.5",21.5191666666667
"C...5",2026-03-13 13:41:01,"Soil","GFP100",854,"t21.5",21.5191666666667
"D...5",2026-03-13 13:41:01,"Bs+Pp","GFP100",2677,"t21.5",21.5191666666667
"E...5",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2571,"t21.5",21.5191666666667
"F...5",2026-03-13 13:41:01,"Pp","GFP100",2716,"t21.5",21.5191666666667
"G...5",2026-03-13 13:41:01,"Pp+Soil","GFP100",2737,"t21.5",21.5191666666667
"H...5",2026-03-13 13:41:01,"M9","GFP100",867,"t21.5",21.5191666666667
"A...6",2026-03-13 13:41:01,"Bs","GFP100",779,"t21.5",21.5191666666667
"B...6",2026-03-13 13:41:01,"Bs+Soil","GFP100",823,"t21.5",21.5191666666667
"C...6",2026-03-13 13:41:01,"Soil","GFP100",840,"t21.5",21.5191666666667
"D...6",2026-03-13 13:41:01,"Bs+Pp","GFP100",2641,"t21.5",21.5191666666667
"E...6",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2606,"t21.5",21.5191666666667
"F...6",2026-03-13 13:41:01,"Pp","GFP100",2599,"t21.5",21.5191666666667
"G...6",2026-03-13 13:41:01,"Pp+Soil","GFP100",2671,"t21.5",21.5191666666667
"H...6",2026-03-13 13:41:01,"M9","GFP100",847,"t21.5",21.5191666666667
"A...7",2026-03-13 13:41:01,"Bs","GFP100",767,"t21.5",21.5191666666667
"B...7",2026-03-13 13:41:01,"Bs+Soil","GFP100",822,"t21.5",21.5191666666667
"C...7",2026-03-13 13:41:01,"Soil","GFP100",831,"t21.5",21.5191666666667
"D...7",2026-03-13 13:41:01,"Bs+Pp","GFP100",2681,"t21.5",21.5191666666667
"E...7",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2676,"t21.5",21.5191666666667
"F...7",2026-03-13 13:41:01,"Pp","GFP100",2546,"t21.5",21.5191666666667
"G...7",2026-03-13 13:41:01,"Pp+Soil","GFP100",2721,"t21.5",21.5191666666667
"H...7",2026-03-13 13:41:01,"M9","GFP100",820,"t21.5",21.5191666666667
"A...8",2026-03-13 13:41:01,"Bs","GFP100",773,"t21.5",21.5191666666667
"B...8",2026-03-13 13:41:01,"Bs+Soil","GFP100",824,"t21.5",21.5191666666667
"C...8",2026-03-13 13:41:01,"Soil","GFP100",834,"t21.5",21.5191666666667
"D...8",2026-03-13 13:41:01,"Bs+Pp","GFP100",2519,"t21.5",21.5191666666667
"E...8",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2529,"t21.5",21.5191666666667
"F...8",2026-03-13 13:41:01,"Pp","GFP100",2607,"t21.5",21.5191666666667
"G...8",2026-03-13 13:41:01,"Pp+Soil","GFP100",2786,"t21.5",21.5191666666667
"H...8",2026-03-13 13:41:01,"M9","GFP100",851,"t21.5",21.5191666666667
"A...9",2026-03-13 13:41:01,"Bs","GFP100",793,"t21.5",21.5191666666667
"B...9",2026-03-13 13:41:01,"Bs+Soil","GFP100",813,"t21.5",21.5191666666667
"C...9",2026-03-13 13:41:01,"Soil","GFP100",842,"t21.5",21.5191666666667
"D...9",2026-03-13 13:41:01,"Bs+Pp","GFP100",2695,"t21.5",21.5191666666667
"E...9",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",4022,"t21.5",21.5191666666667
"F...9",2026-03-13 13:41:01,"Pp","GFP100",2544,"t21.5",21.5191666666667
"G...9",2026-03-13 13:41:01,"Pp+Soil","GFP100",2597,"t21.5",21.5191666666667
"H...9",2026-03-13 13:41:01,"M9","GFP100",851,"t21.5",21.5191666666667
"A...10",2026-03-13 13:41:01,"Bs","GFP100",776,"t21.5",21.5191666666667
"B...10",2026-03-13 13:41:01,"Bs+Soil","GFP100",814,"t21.5",21.5191666666667
"C...10",2026-03-13 13:41:01,"Soil","GFP100",848,"t21.5",21.5191666666667
"D...10",2026-03-13 13:41:01,"Bs+Pp","GFP100",2584,"t21.5",21.5191666666667
"E...10",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2659,"t21.5",21.5191666666667
"F...10",2026-03-13 13:41:01,"Pp","GFP100",2590,"t21.5",21.5191666666667
"G...10",2026-03-13 13:41:01,"Pp+Soil","GFP100",2747,"t21.5",21.5191666666667
"H...10",2026-03-13 13:41:01,"M9","GFP100",884,"t21.5",21.5191666666667
"A...11",2026-03-13 13:41:01,"Bs","GFP100",763,"t21.5",21.5191666666667
"B...11",2026-03-13 13:41:01,"Bs+Soil","GFP100",813,"t21.5",21.5191666666667
"C...11",2026-03-13 13:41:01,"Soil","GFP100",844,"t21.5",21.5191666666667
"D...11",2026-03-13 13:41:01,"Bs+Pp","GFP100",2733,"t21.5",21.5191666666667
"E...11",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2710,"t21.5",21.5191666666667
"F...11",2026-03-13 13:41:01,"Pp","GFP100",2744,"t21.5",21.5191666666667
"G...11",2026-03-13 13:41:01,"Pp+Soil","GFP100",2945,"t21.5",21.5191666666667
"H...11",2026-03-13 13:41:01,"M9","GFP100",883,"t21.5",21.5191666666667
"A...12",2026-03-13 13:41:01,"Bs","GFP100",785,"t21.5",21.5191666666667
"B...12",2026-03-13 13:41:01,"Bs+Soil","GFP100",813,"t21.5",21.5191666666667
"C...12",2026-03-13 13:41:01,"Soil","GFP100",857,"t21.5",21.5191666666667
"D...12",2026-03-13 13:41:01,"Bs+Pp","GFP100",2731,"t21.5",21.5191666666667
"E...12",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",2766,"t21.5",21.5191666666667
"F...12",2026-03-13 13:41:01,"Pp","GFP100",2768,"t21.5",21.5191666666667
"G...12",2026-03-13 13:41:01,"Pp+Soil","GFP100",2877,"t21.5",21.5191666666667
"H...12",2026-03-13 13:41:01,"M9","GFP100",882,"t21.5",21.5191666666667
"A...13",2026-03-13 13:41:01,"Bs","GFP100",792,"t21.5",21.5191666666667
"B...13",2026-03-13 13:41:01,"Bs+Soil","GFP100",811,"t21.5",21.5191666666667
"C...13",2026-03-13 13:41:01,"Soil","GFP100",861,"t21.5",21.5191666666667
"D...13",2026-03-13 13:41:01,"Bs+Pp","GFP100",2926,"t21.5",21.5191666666667
"E...13",2026-03-13 13:41:01,"Bs+Pp+Soil","GFP100",3062,"t21.5",21.5191666666667
"F...13",2026-03-13 13:41:01,"Pp","GFP100",3043,"t21.5",21.5191666666667
